doc_id,adu1_pos,adu2_pos,adu1_aty,adu2_aty,rel_label,adu1_text,adu2_text
769,4,3,Premise,Premise,none,"<AC> it is estimated that China has the largest deposit of coal in the world and the government does not want to invest too much money on new forms of energy , say expensive solar batteries and wind farms </AC>",<AC> fossil fuels are abundant and inexpensive in many areas </AC>
769,4,5,Premise,Premise,Support,"<AC> it is estimated that China has the largest deposit of coal in the world and the government does not want to invest too much money on new forms of energy , say expensive solar batteries and wind farms </AC>",<AC> the plan of renewable resources of energy may face challenges in that not every country can afford the reforming </AC>
769,5,1,Premise,Claim,Support,<AC> the plan of renewable resources of energy may face challenges in that not every country can afford the reforming </AC>,<AC> due to the limitation of technology renewable resources are relatively expensive </AC>
769,5,2,Premise,Premise,none,<AC> the plan of renewable resources of energy may face challenges in that not every country can afford the reforming </AC>,<AC> Researches in renewable energy cost a huge amount of money which developing countries cannot afford </AC>
769,5,3,Premise,Premise,none,<AC> the plan of renewable resources of energy may face challenges in that not every country can afford the reforming </AC>,<AC> fossil fuels are abundant and inexpensive in many areas </AC>
769,5,4,Premise,Premise,none,<AC> the plan of renewable resources of energy may face challenges in that not every country can afford the reforming </AC>,"<AC> it is estimated that China has the largest deposit of coal in the world and the government does not want to invest too much money on new forms of energy , say expensive solar batteries and wind farms </AC>"
770,1,2,Premise,Claim,Attack,<AC> utility companies claim that renewable energy is environmentally friendly </AC>,<AC> these new forms of energy may not be as clean and green as we think </AC>
770,1,3,Premise,Premise,none,<AC> utility companies claim that renewable energy is environmentally friendly </AC>,<AC> Latest studies have shown that these renewable resources of energy are problematic as well and they are very likely to pose long - term environmental hazards </AC>
770,1,4,Premise,Premise,none,<AC> utility companies claim that renewable energy is environmentally friendly </AC>,<AC> the dams built for hydroelectricity influence the water flows of the rivers and sometimes cause drought in areas in front of the dams </AC>
770,1,5,Premise,Premise,none,<AC> utility companies claim that renewable energy is environmentally friendly </AC>,<AC> This damages the habitats of many valuable fish and wading birds </AC>
770,1,6,Premise,Premise,none,<AC> utility companies claim that renewable energy is environmentally friendly </AC>,<AC> the accumulation of heavy metal in the silt on the bottom of the rivers behind the dams is extremely difficult and expensive to clean up ; leaving problems for the following generations </AC>
770,1,7,Premise,Premise,none,<AC> utility companies claim that renewable energy is environmentally friendly </AC>,<AC> renewable resources are not as reliable as we think </AC>
770,2,1,Claim,Premise,none,<AC> these new forms of energy may not be as clean and green as we think </AC>,<AC> utility companies claim that renewable energy is environmentally friendly </AC>
770,2,3,Claim,Premise,none,<AC> these new forms of energy may not be as clean and green as we think </AC>,<AC> Latest studies have shown that these renewable resources of energy are problematic as well and they are very likely to pose long - term environmental hazards </AC>
770,2,4,Claim,Premise,none,<AC> these new forms of energy may not be as clean and green as we think </AC>,<AC> the dams built for hydroelectricity influence the water flows of the rivers and sometimes cause drought in areas in front of the dams </AC>
770,2,5,Claim,Premise,none,<AC> these new forms of energy may not be as clean and green as we think </AC>,<AC> This damages the habitats of many valuable fish and wading birds </AC>
770,2,6,Claim,Premise,none,<AC> these new forms of energy may not be as clean and green as we think </AC>,<AC> the accumulation of heavy metal in the silt on the bottom of the rivers behind the dams is extremely difficult and expensive to clean up ; leaving problems for the following generations </AC>
770,2,7,Claim,Premise,none,<AC> these new forms of energy may not be as clean and green as we think </AC>,<AC> renewable resources are not as reliable as we think </AC>
770,3,1,Premise,Premise,none,<AC> Latest studies have shown that these renewable resources of energy are problematic as well and they are very likely to pose long - term environmental hazards </AC>,<AC> utility companies claim that renewable energy is environmentally friendly </AC>
770,3,2,Premise,Claim,Support,<AC> Latest studies have shown that these renewable resources of energy are problematic as well and they are very likely to pose long - term environmental hazards </AC>,<AC> these new forms of energy may not be as clean and green as we think </AC>
770,3,4,Premise,Premise,none,<AC> Latest studies have shown that these renewable resources of energy are problematic as well and they are very likely to pose long - term environmental hazards </AC>,<AC> the dams built for hydroelectricity influence the water flows of the rivers and sometimes cause drought in areas in front of the dams </AC>
770,3,5,Premise,Premise,none,<AC> Latest studies have shown that these renewable resources of energy are problematic as well and they are very likely to pose long - term environmental hazards </AC>,<AC> This damages the habitats of many valuable fish and wading birds </AC>
770,3,6,Premise,Premise,none,<AC> Latest studies have shown that these renewable resources of energy are problematic as well and they are very likely to pose long - term environmental hazards </AC>,<AC> the accumulation of heavy metal in the silt on the bottom of the rivers behind the dams is extremely difficult and expensive to clean up ; leaving problems for the following generations </AC>
770,3,7,Premise,Premise,none,<AC> Latest studies have shown that these renewable resources of energy are problematic as well and they are very likely to pose long - term environmental hazards </AC>,<AC> renewable resources are not as reliable as we think </AC>
770,4,1,Premise,Premise,none,<AC> the dams built for hydroelectricity influence the water flows of the rivers and sometimes cause drought in areas in front of the dams </AC>,<AC> utility companies claim that renewable energy is environmentally friendly </AC>
770,4,2,Premise,Claim,none,<AC> the dams built for hydroelectricity influence the water flows of the rivers and sometimes cause drought in areas in front of the dams </AC>,<AC> these new forms of energy may not be as clean and green as we think </AC>
770,4,3,Premise,Premise,Support,<AC> the dams built for hydroelectricity influence the water flows of the rivers and sometimes cause drought in areas in front of the dams </AC>,<AC> Latest studies have shown that these renewable resources of energy are problematic as well and they are very likely to pose long - term environmental hazards </AC>
770,4,5,Premise,Premise,none,<AC> the dams built for hydroelectricity influence the water flows of the rivers and sometimes cause drought in areas in front of the dams </AC>,<AC> This damages the habitats of many valuable fish and wading birds </AC>
770,4,6,Premise,Premise,none,<AC> the dams built for hydroelectricity influence the water flows of the rivers and sometimes cause drought in areas in front of the dams </AC>,<AC> the accumulation of heavy metal in the silt on the bottom of the rivers behind the dams is extremely difficult and expensive to clean up ; leaving problems for the following generations </AC>
770,4,7,Premise,Premise,none,<AC> the dams built for hydroelectricity influence the water flows of the rivers and sometimes cause drought in areas in front of the dams </AC>,<AC> renewable resources are not as reliable as we think </AC>
770,5,1,Premise,Premise,none,<AC> This damages the habitats of many valuable fish and wading birds </AC>,<AC> utility companies claim that renewable energy is environmentally friendly </AC>
770,5,2,Premise,Claim,none,<AC> This damages the habitats of many valuable fish and wading birds </AC>,<AC> these new forms of energy may not be as clean and green as we think </AC>
770,5,3,Premise,Premise,Support,<AC> This damages the habitats of many valuable fish and wading birds </AC>,<AC> Latest studies have shown that these renewable resources of energy are problematic as well and they are very likely to pose long - term environmental hazards </AC>
770,5,4,Premise,Premise,none,<AC> This damages the habitats of many valuable fish and wading birds </AC>,<AC> the dams built for hydroelectricity influence the water flows of the rivers and sometimes cause drought in areas in front of the dams </AC>
770,5,6,Premise,Premise,none,<AC> This damages the habitats of many valuable fish and wading birds </AC>,<AC> the accumulation of heavy metal in the silt on the bottom of the rivers behind the dams is extremely difficult and expensive to clean up ; leaving problems for the following generations </AC>
770,5,7,Premise,Premise,none,<AC> This damages the habitats of many valuable fish and wading birds </AC>,<AC> renewable resources are not as reliable as we think </AC>
770,6,1,Premise,Premise,none,<AC> the accumulation of heavy metal in the silt on the bottom of the rivers behind the dams is extremely difficult and expensive to clean up ; leaving problems for the following generations </AC>,<AC> utility companies claim that renewable energy is environmentally friendly </AC>
770,6,2,Premise,Claim,none,<AC> the accumulation of heavy metal in the silt on the bottom of the rivers behind the dams is extremely difficult and expensive to clean up ; leaving problems for the following generations </AC>,<AC> these new forms of energy may not be as clean and green as we think </AC>
770,6,3,Premise,Premise,Support,<AC> the accumulation of heavy metal in the silt on the bottom of the rivers behind the dams is extremely difficult and expensive to clean up ; leaving problems for the following generations </AC>,<AC> Latest studies have shown that these renewable resources of energy are problematic as well and they are very likely to pose long - term environmental hazards </AC>
770,6,4,Premise,Premise,none,<AC> the accumulation of heavy metal in the silt on the bottom of the rivers behind the dams is extremely difficult and expensive to clean up ; leaving problems for the following generations </AC>,<AC> the dams built for hydroelectricity influence the water flows of the rivers and sometimes cause drought in areas in front of the dams </AC>
770,6,5,Premise,Premise,none,<AC> the accumulation of heavy metal in the silt on the bottom of the rivers behind the dams is extremely difficult and expensive to clean up ; leaving problems for the following generations </AC>,<AC> This damages the habitats of many valuable fish and wading birds </AC>
770,6,7,Premise,Premise,none,<AC> the accumulation of heavy metal in the silt on the bottom of the rivers behind the dams is extremely difficult and expensive to clean up ; leaving problems for the following generations </AC>,<AC> renewable resources are not as reliable as we think </AC>
770,7,1,Premise,Premise,none,<AC> renewable resources are not as reliable as we think </AC>,<AC> utility companies claim that renewable energy is environmentally friendly </AC>
770,7,2,Premise,Claim,Support,<AC> renewable resources are not as reliable as we think </AC>,<AC> these new forms of energy may not be as clean and green as we think </AC>
770,7,3,Premise,Premise,none,<AC> renewable resources are not as reliable as we think </AC>,<AC> Latest studies have shown that these renewable resources of energy are problematic as well and they are very likely to pose long - term environmental hazards </AC>
770,7,4,Premise,Premise,none,<AC> renewable resources are not as reliable as we think </AC>,<AC> the dams built for hydroelectricity influence the water flows of the rivers and sometimes cause drought in areas in front of the dams </AC>
770,7,5,Premise,Premise,none,<AC> renewable resources are not as reliable as we think </AC>,<AC> This damages the habitats of many valuable fish and wading birds </AC>
770,7,6,Premise,Premise,none,<AC> renewable resources are not as reliable as we think </AC>,<AC> the accumulation of heavy metal in the silt on the bottom of the rivers behind the dams is extremely difficult and expensive to clean up ; leaving problems for the following generations </AC>
771,1,2,Claim,Premise,none,"<AC> contemporarily fossil fuels cause serious environmental conundrums such as acid rain , deduction of ozone layer and global warming </AC>",<AC> these problems can be solved by improving efficiency of the mechanism and reducing emissions </AC>
771,1,3,Claim,Premise,none,"<AC> contemporarily fossil fuels cause serious environmental conundrums such as acid rain , deduction of ozone layer and global warming </AC>",<AC> we can use chemicals to desulfurize the emissions from plants and vehicles to avoid acid rain </AC>
771,1,4,Claim,Premise,none,"<AC> contemporarily fossil fuels cause serious environmental conundrums such as acid rain , deduction of ozone layer and global warming </AC>",<AC> These improving methods are often cheaper and simpler compared to the high - tech of renewable energy </AC>
771,1,5,Claim,Premise,none,"<AC> contemporarily fossil fuels cause serious environmental conundrums such as acid rain , deduction of ozone layer and global warming </AC>",<AC> With these solutions fossil fuels seem more sustainable </AC>
771,2,1,Premise,Claim,Attack,<AC> these problems can be solved by improving efficiency of the mechanism and reducing emissions </AC>,"<AC> contemporarily fossil fuels cause serious environmental conundrums such as acid rain , deduction of ozone layer and global warming </AC>"
771,2,3,Premise,Premise,none,<AC> these problems can be solved by improving efficiency of the mechanism and reducing emissions </AC>,<AC> we can use chemicals to desulfurize the emissions from plants and vehicles to avoid acid rain </AC>
771,2,4,Premise,Premise,none,<AC> these problems can be solved by improving efficiency of the mechanism and reducing emissions </AC>,<AC> These improving methods are often cheaper and simpler compared to the high - tech of renewable energy </AC>
771,2,5,Premise,Premise,none,<AC> these problems can be solved by improving efficiency of the mechanism and reducing emissions </AC>,<AC> With these solutions fossil fuels seem more sustainable </AC>
771,3,1,Premise,Claim,Attack,<AC> we can use chemicals to desulfurize the emissions from plants and vehicles to avoid acid rain </AC>,"<AC> contemporarily fossil fuels cause serious environmental conundrums such as acid rain , deduction of ozone layer and global warming </AC>"
771,3,2,Premise,Premise,none,<AC> we can use chemicals to desulfurize the emissions from plants and vehicles to avoid acid rain </AC>,<AC> these problems can be solved by improving efficiency of the mechanism and reducing emissions </AC>
771,3,4,Premise,Premise,none,<AC> we can use chemicals to desulfurize the emissions from plants and vehicles to avoid acid rain </AC>,<AC> These improving methods are often cheaper and simpler compared to the high - tech of renewable energy </AC>
771,3,5,Premise,Premise,none,<AC> we can use chemicals to desulfurize the emissions from plants and vehicles to avoid acid rain </AC>,<AC> With these solutions fossil fuels seem more sustainable </AC>
771,4,1,Premise,Claim,Attack,<AC> These improving methods are often cheaper and simpler compared to the high - tech of renewable energy </AC>,"<AC> contemporarily fossil fuels cause serious environmental conundrums such as acid rain , deduction of ozone layer and global warming </AC>"
771,4,2,Premise,Premise,none,<AC> These improving methods are often cheaper and simpler compared to the high - tech of renewable energy </AC>,<AC> these problems can be solved by improving efficiency of the mechanism and reducing emissions </AC>
771,4,3,Premise,Premise,none,<AC> These improving methods are often cheaper and simpler compared to the high - tech of renewable energy </AC>,<AC> we can use chemicals to desulfurize the emissions from plants and vehicles to avoid acid rain </AC>
771,4,5,Premise,Premise,none,<AC> These improving methods are often cheaper and simpler compared to the high - tech of renewable energy </AC>,<AC> With these solutions fossil fuels seem more sustainable </AC>
771,5,1,Premise,Claim,Attack,<AC> With these solutions fossil fuels seem more sustainable </AC>,"<AC> contemporarily fossil fuels cause serious environmental conundrums such as acid rain , deduction of ozone layer and global warming </AC>"
771,5,2,Premise,Premise,none,<AC> With these solutions fossil fuels seem more sustainable </AC>,<AC> these problems can be solved by improving efficiency of the mechanism and reducing emissions </AC>
771,5,3,Premise,Premise,none,<AC> With these solutions fossil fuels seem more sustainable </AC>,<AC> we can use chemicals to desulfurize the emissions from plants and vehicles to avoid acid rain </AC>
771,5,4,Premise,Premise,none,<AC> With these solutions fossil fuels seem more sustainable </AC>,<AC> These improving methods are often cheaper and simpler compared to the high - tech of renewable energy </AC>
774,1,2,MajorClaim,Claim,none,<AC> physical exercise is a crucial part of every school day </AC>,"<AC> Exercise is good not only for having a good health body , but also for the mind </AC>"
774,1,3,MajorClaim,Claim,none,<AC> physical exercise is a crucial part of every school day </AC>,"<AC> including exercise in children ' s daily routine , it is a good way to teach them the importance of physical activity from an early age </AC>"
774,2,1,Claim,MajorClaim,none,"<AC> Exercise is good not only for having a good health body , but also for the mind </AC>",<AC> physical exercise is a crucial part of every school day </AC>
774,2,3,Claim,Claim,none,"<AC> Exercise is good not only for having a good health body , but also for the mind </AC>","<AC> including exercise in children ' s daily routine , it is a good way to teach them the importance of physical activity from an early age </AC>"
774,3,1,Claim,MajorClaim,none,"<AC> including exercise in children ' s daily routine , it is a good way to teach them the importance of physical activity from an early age </AC>",<AC> physical exercise is a crucial part of every school day </AC>
774,3,2,Claim,Claim,none,"<AC> including exercise in children ' s daily routine , it is a good way to teach them the importance of physical activity from an early age </AC>","<AC> Exercise is good not only for having a good health body , but also for the mind </AC>"
775,1,2,Claim,Premise,none,<AC> Physical activity helps children to grow up physically healthier </AC>,"<AC> the rate of obesity in children has increased every year , it will be very beneficial for children to have a daily physical activity and get a break from being sitting several hours at school </AC>"
775,1,3,Claim,Premise,none,<AC> Physical activity helps children to grow up physically healthier </AC>,"<AC> exercise will help them to not be less exposed to illness related with cardiovascular , higher blood and cholesterol issues </AC>"
775,2,1,Premise,Claim,Support,"<AC> the rate of obesity in children has increased every year , it will be very beneficial for children to have a daily physical activity and get a break from being sitting several hours at school </AC>",<AC> Physical activity helps children to grow up physically healthier </AC>
775,2,3,Premise,Premise,none,"<AC> the rate of obesity in children has increased every year , it will be very beneficial for children to have a daily physical activity and get a break from being sitting several hours at school </AC>","<AC> exercise will help them to not be less exposed to illness related with cardiovascular , higher blood and cholesterol issues </AC>"
775,3,1,Premise,Claim,Support,"<AC> exercise will help them to not be less exposed to illness related with cardiovascular , higher blood and cholesterol issues </AC>",<AC> Physical activity helps children to grow up physically healthier </AC>
775,3,2,Premise,Premise,none,"<AC> exercise will help them to not be less exposed to illness related with cardiovascular , higher blood and cholesterol issues </AC>","<AC> the rate of obesity in children has increased every year , it will be very beneficial for children to have a daily physical activity and get a break from being sitting several hours at school </AC>"
776,1,2,Claim,Premise,none,<AC> Daily exercise will help also to develop children ' s brain function </AC>,<AC> It is well known how important it is to exercise regularly to help the body system to work better </AC>
776,1,3,Claim,Premise,none,<AC> Daily exercise will help also to develop children ' s brain function </AC>,"<AC> When people exercise , the respiratory system ' s function is enhanced , helping all organs , including the brain , to get more oxygen in </AC>"
776,1,4,Claim,Premise,none,<AC> Daily exercise will help also to develop children ' s brain function </AC>,<AC> Daily exercise will provide children with a mental break which will boost them to be efficient learners </AC>
776,2,1,Premise,Claim,Support,<AC> It is well known how important it is to exercise regularly to help the body system to work better </AC>,<AC> Daily exercise will help also to develop children ' s brain function </AC>
776,2,3,Premise,Premise,none,<AC> It is well known how important it is to exercise regularly to help the body system to work better </AC>,"<AC> When people exercise , the respiratory system ' s function is enhanced , helping all organs , including the brain , to get more oxygen in </AC>"
776,2,4,Premise,Premise,none,<AC> It is well known how important it is to exercise regularly to help the body system to work better </AC>,<AC> Daily exercise will provide children with a mental break which will boost them to be efficient learners </AC>
776,3,1,Premise,Claim,Support,"<AC> When people exercise , the respiratory system ' s function is enhanced , helping all organs , including the brain , to get more oxygen in </AC>",<AC> Daily exercise will help also to develop children ' s brain function </AC>
776,3,2,Premise,Premise,none,"<AC> When people exercise , the respiratory system ' s function is enhanced , helping all organs , including the brain , to get more oxygen in </AC>",<AC> It is well known how important it is to exercise regularly to help the body system to work better </AC>
776,3,4,Premise,Premise,none,"<AC> When people exercise , the respiratory system ' s function is enhanced , helping all organs , including the brain , to get more oxygen in </AC>",<AC> Daily exercise will provide children with a mental break which will boost them to be efficient learners </AC>
776,4,1,Premise,Claim,Support,<AC> Daily exercise will provide children with a mental break which will boost them to be efficient learners </AC>,<AC> Daily exercise will help also to develop children ' s brain function </AC>
776,4,2,Premise,Premise,none,<AC> Daily exercise will provide children with a mental break which will boost them to be efficient learners </AC>,<AC> It is well known how important it is to exercise regularly to help the body system to work better </AC>
776,4,3,Premise,Premise,none,<AC> Daily exercise will provide children with a mental break which will boost them to be efficient learners </AC>,"<AC> When people exercise , the respiratory system ' s function is enhanced , helping all organs , including the brain , to get more oxygen in </AC>"
777,1,2,Claim,Premise,none,<AC> Having children in the daily exercise routine from an early age will teach them the important value of having physical activity in their every day routine </AC>,"<AC> Children are bombarded with lectures about nutrition and physical activity ; however , they will be more beneficed if that knowledge can be put in practice </AC>"
777,1,3,Claim,Premise,none,<AC> Having children in the daily exercise routine from an early age will teach them the important value of having physical activity in their every day routine </AC>,<AC> they can stick with the routine and make the daily physical activities a good habit on their whole life </AC>
777,2,1,Premise,Claim,Support,"<AC> Children are bombarded with lectures about nutrition and physical activity ; however , they will be more beneficed if that knowledge can be put in practice </AC>",<AC> Having children in the daily exercise routine from an early age will teach them the important value of having physical activity in their every day routine </AC>
777,2,3,Premise,Premise,none,"<AC> Children are bombarded with lectures about nutrition and physical activity ; however , they will be more beneficed if that knowledge can be put in practice </AC>",<AC> they can stick with the routine and make the daily physical activities a good habit on their whole life </AC>
777,3,1,Premise,Claim,Support,<AC> they can stick with the routine and make the daily physical activities a good habit on their whole life </AC>,<AC> Having children in the daily exercise routine from an early age will teach them the important value of having physical activity in their every day routine </AC>
777,3,2,Premise,Premise,none,<AC> they can stick with the routine and make the daily physical activities a good habit on their whole life </AC>,"<AC> Children are bombarded with lectures about nutrition and physical activity ; however , they will be more beneficed if that knowledge can be put in practice </AC>"
778,1,2,MajorClaim,Claim,none,<AC> Including physical activity in children ' s school day should be strongly considered </AC>,"<AC> It will meliorate not only mental and body health , but also will establish in children a habit of doing it , giving them the opportunity to measure the worth of including such an important activity in their daily live schedules </AC>"
778,2,1,Claim,MajorClaim,none,"<AC> It will meliorate not only mental and body health , but also will establish in children a habit of doing it , giving them the opportunity to measure the worth of including such an important activity in their daily live schedules </AC>",<AC> Including physical activity in children ' s school day should be strongly considered </AC>
780,1,2,MajorClaim,Claim,none,<AC> it is not the good idea for teenagers to have job while they are still students </AC>,<AC> many argue that it provide good working experience </AC>
780,1,3,MajorClaim,MajorClaim,none,<AC> it is not the good idea for teenagers to have job while they are still students </AC>,<AC> it can interfere with their life in various ways </AC>
780,1,4,MajorClaim,Claim,none,<AC> it is not the good idea for teenagers to have job while they are still students </AC>,<AC> Having jobs would affect the health of the student </AC>
780,1,5,MajorClaim,Claim,none,<AC> it is not the good idea for teenagers to have job while they are still students </AC>,<AC> It divert their mind from studies and would take away their childhood phase from their life </AC>
780,2,1,Claim,MajorClaim,none,<AC> many argue that it provide good working experience </AC>,<AC> it is not the good idea for teenagers to have job while they are still students </AC>
780,2,3,Claim,MajorClaim,none,<AC> many argue that it provide good working experience </AC>,<AC> it can interfere with their life in various ways </AC>
780,2,4,Claim,Claim,none,<AC> many argue that it provide good working experience </AC>,<AC> Having jobs would affect the health of the student </AC>
780,2,5,Claim,Claim,none,<AC> many argue that it provide good working experience </AC>,<AC> It divert their mind from studies and would take away their childhood phase from their life </AC>
780,3,1,MajorClaim,MajorClaim,none,<AC> it can interfere with their life in various ways </AC>,<AC> it is not the good idea for teenagers to have job while they are still students </AC>
780,3,2,MajorClaim,Claim,none,<AC> it can interfere with their life in various ways </AC>,<AC> many argue that it provide good working experience </AC>
780,3,4,MajorClaim,Claim,none,<AC> it can interfere with their life in various ways </AC>,<AC> Having jobs would affect the health of the student </AC>
780,3,5,MajorClaim,Claim,none,<AC> it can interfere with their life in various ways </AC>,<AC> It divert their mind from studies and would take away their childhood phase from their life </AC>
780,4,1,Claim,MajorClaim,none,<AC> Having jobs would affect the health of the student </AC>,<AC> it is not the good idea for teenagers to have job while they are still students </AC>
780,4,2,Claim,Claim,none,<AC> Having jobs would affect the health of the student </AC>,<AC> many argue that it provide good working experience </AC>
780,4,3,Claim,MajorClaim,none,<AC> Having jobs would affect the health of the student </AC>,<AC> it can interfere with their life in various ways </AC>
780,4,5,Claim,Claim,none,<AC> Having jobs would affect the health of the student </AC>,<AC> It divert their mind from studies and would take away their childhood phase from their life </AC>
780,5,1,Claim,MajorClaim,none,<AC> It divert their mind from studies and would take away their childhood phase from their life </AC>,<AC> it is not the good idea for teenagers to have job while they are still students </AC>
780,5,2,Claim,Claim,none,<AC> It divert their mind from studies and would take away their childhood phase from their life </AC>,<AC> many argue that it provide good working experience </AC>
780,5,3,Claim,MajorClaim,none,<AC> It divert their mind from studies and would take away their childhood phase from their life </AC>,<AC> it can interfere with their life in various ways </AC>
780,5,4,Claim,Claim,none,<AC> It divert their mind from studies and would take away their childhood phase from their life </AC>,<AC> Having jobs would affect the health of the student </AC>
781,1,2,Premise,Premise,none,<AC> A student has to do lots of studies in today ' s competitive world to prove himself </AC>,<AC> He has to spend his most of time in school to get a good grades </AC>
781,1,3,Premise,Claim,Support,<AC> A student has to do lots of studies in today ' s competitive world to prove himself </AC>,"<AC> If the student get involved himself in job in rest of the time , then it would cause an extra burden on them </AC>"
781,1,4,Premise,Premise,none,<AC> A student has to do lots of studies in today ' s competitive world to prove himself </AC>,"<AC> jobs has various responsibilities like attendance , sometimes extra work and so on </AC>"
781,1,5,Premise,Premise,none,<AC> A student has to do lots of studies in today ' s competitive world to prove himself </AC>,"<AC> This would result in stress , tension and tiredness </AC>"
781,1,6,Premise,Premise,none,<AC> A student has to do lots of studies in today ' s competitive world to prove himself </AC>,"<AC> They won ' t be able to get proper time for relaxation , sleep </AC>"
781,1,7,Premise,Claim,none,<AC> A student has to do lots of studies in today ' s competitive world to prove himself </AC>,<AC> would affect their mental and physical health </AC>
781,2,1,Premise,Premise,none,<AC> He has to spend his most of time in school to get a good grades </AC>,<AC> A student has to do lots of studies in today ' s competitive world to prove himself </AC>
781,2,3,Premise,Claim,Support,<AC> He has to spend his most of time in school to get a good grades </AC>,"<AC> If the student get involved himself in job in rest of the time , then it would cause an extra burden on them </AC>"
781,2,4,Premise,Premise,none,<AC> He has to spend his most of time in school to get a good grades </AC>,"<AC> jobs has various responsibilities like attendance , sometimes extra work and so on </AC>"
781,2,5,Premise,Premise,none,<AC> He has to spend his most of time in school to get a good grades </AC>,"<AC> This would result in stress , tension and tiredness </AC>"
781,2,6,Premise,Premise,none,<AC> He has to spend his most of time in school to get a good grades </AC>,"<AC> They won ' t be able to get proper time for relaxation , sleep </AC>"
781,2,7,Premise,Claim,none,<AC> He has to spend his most of time in school to get a good grades </AC>,<AC> would affect their mental and physical health </AC>
781,3,1,Claim,Premise,none,"<AC> If the student get involved himself in job in rest of the time , then it would cause an extra burden on them </AC>",<AC> A student has to do lots of studies in today ' s competitive world to prove himself </AC>
781,3,2,Claim,Premise,none,"<AC> If the student get involved himself in job in rest of the time , then it would cause an extra burden on them </AC>",<AC> He has to spend his most of time in school to get a good grades </AC>
781,3,4,Claim,Premise,none,"<AC> If the student get involved himself in job in rest of the time , then it would cause an extra burden on them </AC>","<AC> jobs has various responsibilities like attendance , sometimes extra work and so on </AC>"
781,3,5,Claim,Premise,none,"<AC> If the student get involved himself in job in rest of the time , then it would cause an extra burden on them </AC>","<AC> This would result in stress , tension and tiredness </AC>"
781,3,6,Claim,Premise,none,"<AC> If the student get involved himself in job in rest of the time , then it would cause an extra burden on them </AC>","<AC> They won ' t be able to get proper time for relaxation , sleep </AC>"
781,3,7,Claim,Claim,none,"<AC> If the student get involved himself in job in rest of the time , then it would cause an extra burden on them </AC>",<AC> would affect their mental and physical health </AC>
781,4,1,Premise,Premise,none,"<AC> jobs has various responsibilities like attendance , sometimes extra work and so on </AC>",<AC> A student has to do lots of studies in today ' s competitive world to prove himself </AC>
781,4,2,Premise,Premise,none,"<AC> jobs has various responsibilities like attendance , sometimes extra work and so on </AC>",<AC> He has to spend his most of time in school to get a good grades </AC>
781,4,3,Premise,Claim,none,"<AC> jobs has various responsibilities like attendance , sometimes extra work and so on </AC>","<AC> If the student get involved himself in job in rest of the time , then it would cause an extra burden on them </AC>"
781,4,5,Premise,Premise,none,"<AC> jobs has various responsibilities like attendance , sometimes extra work and so on </AC>","<AC> This would result in stress , tension and tiredness </AC>"
781,4,6,Premise,Premise,none,"<AC> jobs has various responsibilities like attendance , sometimes extra work and so on </AC>","<AC> They won ' t be able to get proper time for relaxation , sleep </AC>"
781,4,7,Premise,Claim,Support,"<AC> jobs has various responsibilities like attendance , sometimes extra work and so on </AC>",<AC> would affect their mental and physical health </AC>
781,5,1,Premise,Premise,none,"<AC> This would result in stress , tension and tiredness </AC>",<AC> A student has to do lots of studies in today ' s competitive world to prove himself </AC>
781,5,2,Premise,Premise,none,"<AC> This would result in stress , tension and tiredness </AC>",<AC> He has to spend his most of time in school to get a good grades </AC>
781,5,3,Premise,Claim,none,"<AC> This would result in stress , tension and tiredness </AC>","<AC> If the student get involved himself in job in rest of the time , then it would cause an extra burden on them </AC>"
781,5,4,Premise,Premise,none,"<AC> This would result in stress , tension and tiredness </AC>","<AC> jobs has various responsibilities like attendance , sometimes extra work and so on </AC>"
781,5,6,Premise,Premise,none,"<AC> This would result in stress , tension and tiredness </AC>","<AC> They won ' t be able to get proper time for relaxation , sleep </AC>"
781,5,7,Premise,Claim,Support,"<AC> This would result in stress , tension and tiredness </AC>",<AC> would affect their mental and physical health </AC>
781,6,1,Premise,Premise,none,"<AC> They won ' t be able to get proper time for relaxation , sleep </AC>",<AC> A student has to do lots of studies in today ' s competitive world to prove himself </AC>
781,6,2,Premise,Premise,none,"<AC> They won ' t be able to get proper time for relaxation , sleep </AC>",<AC> He has to spend his most of time in school to get a good grades </AC>
781,6,3,Premise,Claim,none,"<AC> They won ' t be able to get proper time for relaxation , sleep </AC>","<AC> If the student get involved himself in job in rest of the time , then it would cause an extra burden on them </AC>"
781,6,4,Premise,Premise,none,"<AC> They won ' t be able to get proper time for relaxation , sleep </AC>","<AC> jobs has various responsibilities like attendance , sometimes extra work and so on </AC>"
781,6,5,Premise,Premise,none,"<AC> They won ' t be able to get proper time for relaxation , sleep </AC>","<AC> This would result in stress , tension and tiredness </AC>"
781,6,7,Premise,Claim,Support,"<AC> They won ' t be able to get proper time for relaxation , sleep </AC>",<AC> would affect their mental and physical health </AC>
781,7,1,Claim,Premise,none,<AC> would affect their mental and physical health </AC>,<AC> A student has to do lots of studies in today ' s competitive world to prove himself </AC>
781,7,2,Claim,Premise,none,<AC> would affect their mental and physical health </AC>,<AC> He has to spend his most of time in school to get a good grades </AC>
781,7,3,Claim,Claim,none,<AC> would affect their mental and physical health </AC>,"<AC> If the student get involved himself in job in rest of the time , then it would cause an extra burden on them </AC>"
781,7,4,Claim,Premise,none,<AC> would affect their mental and physical health </AC>,"<AC> jobs has various responsibilities like attendance , sometimes extra work and so on </AC>"
