doc_id,essay_id,para_id,para_types,span_pos,adu_pos,aty,parent_pos,afu,text,rel_pairs,root
996,177,996,conclusion,3,0,none,0,none,.,none,-1
996,177,996,conclusion,4,2,MajorClaim,0,none,I believe  parents can lead their children to a more smooth career path ,[],0
996,177,996,conclusion,5,0,none,0,none,. </para-conclusion>,none,-1
998,178,998,intro,1,0,none,0,none,"<para-intro> In 19th century , television is one of an significant inventions and has become a indispensible appliance in every house . For its accessible and containing fancy programs , television attracts audiences from a wide range of age and background . Children , who are addicted to TV , causes broad argument about whether they should be limited in watching television in amount of time .",none,-1
998,178,998,intro,2,1,MajorClaim,0,none,"As far as I am concerned , I agree with that  children should be forbidden in watching television or movies excessively ",[],0
998,178,998,intro,3,0,none,0,none,. </para-intro>,none,-1
999,178,999,body,1,0,none,0,none,<para-body>,none,-1
999,178,999,body,2,1,Premise,2,Support,"First of all ,  children generally have weak self - control , and thus they lose their time easily ","[(0, 1), (5, 1)]",0
999,178,999,body,3,0,none,0,none,,none,-1
999,178,999,body,4,2,Claim,0,none,.  Watching TV for a long time without doing homework is one of major headaches that most of children have brought to their parents ,"[(1, 1)]",2
999,178,999,body,5,0,none,0,none,". I , in my childhood , was just a typical case",none,-1
999,178,999,body,6,3,Premise,6,Support,".  Whenever I back to home from school , the first thing I would do is turning on the television and sit there for hours ","[(0, 1), (5, 1), (2, 5), (3, 5), (4, 5)]",0
999,178,999,body,7,0,none,0,none,,none,-1
999,178,999,body,8,4,Premise,6,Support,".  I could watch TV for hours , but I could hardly sit in front of my desk to do homework for few minutes ","[(0, 1), (5, 1), (2, 5), (3, 5), (4, 5)]",0
999,178,999,body,9,0,none,0,none,,none,-1
999,178,999,body,10,5,Premise,6,Support,".  I could memorize all channels that TV programs was playing , but I could barely memorize any word on the textbook ","[(0, 1), (5, 1), (2, 5), (3, 5), (4, 5)]",0
999,178,999,body,11,0,none,0,none,,none,-1
999,178,999,body,12,6,Premise,2,Support,".  I , therefore , did extremely bad at school due to the lack of studying ","[(0, 1), (5, 1)]",0
999,178,999,body,13,0,none,0,none,. </para-body>,none,-1
1000,178,1000,body,1,0,none,0,none,<para-body>,none,-1
1000,178,1000,body,2,1,Premise,7,Support,"Moreover ,  sometimes programs on TV are full of violence and sex which are harmful to children ","[(0, 6), (2, 6), (3, 6), (5, 6)]",0
1000,178,1000,body,3,0,none,0,none,,none,-1
1000,178,1000,body,4,2,Premise,3,Support,.  Children are not mature enough to make a judgment of what is good or bad ,"[(0, 6), (2, 6), (3, 6), (5, 6), (1, 2), (4, 3)]",0
1000,178,1000,body,5,0,none,0,none,,none,-1
1000,178,1000,body,6,3,Premise,7,Support,", therefore  they are likely to imitate the behaviors on TV out of their curiosity ","[(0, 6), (2, 6), (3, 6), (5, 6)]",0
1000,178,1000,body,7,0,none,0,none,,none,-1
1000,178,1000,body,8,4,Premise,7,Support,".  Recently , more and more children smoke ","[(0, 6), (2, 6), (3, 6), (5, 6)]",0
1000,178,1000,body,9,0,none,0,none,,none,-1
1000,178,1000,body,10,5,Premise,4,Support,because  they imitate actors ' behaviors on TV or movies ,"[(0, 6), (2, 6), (3, 6), (5, 6), (1, 2), (4, 3)]",0
1000,178,1000,body,11,0,none,0,none,.,none,-1
1000,178,1000,body,12,6,Premise,7,Support,"What ' s even worse ,  according to some statistics , there are more and more children have violent tendency , and the reports attribute this to TV programs and movies ","[(0, 6), (2, 6), (3, 6), (5, 6)]",0
1000,178,1000,body,13,0,none,0,none,.,none,-1
1000,178,1000,body,14,7,Claim,0,none,It is obvious that  there are many programs on TV or movies that are harmful to children in metal and physical health ,"[(6, 6)]",2
1000,178,1000,body,15,0,none,0,none,. How can anyone expect children could do well at school if they have those abnormal behaviors ? </para-body>,none,-1
1001,178,1001,body,1,0,none,0,none,<para-body>,none,-1
1001,178,1001,body,2,1,Claim,0,none,"Admittedly , in concerning the social relationship with peers , some may support that  children should watch TV and movies for their rich contents that could give children some topics in conversation ","[(0, 0)]",2
1001,178,1001,body,3,0,none,0,none,. I agree with this viewpoint to some extent .,none,-1
1001,178,1001,body,4,2,Premise,1,Attack,"However ,  it doesn ' t mean that children should do it overtime and without being taken care what they are watching ","[(1, 0)]",0
1001,178,1001,body,5,0,none,0,none,. </para-body>,none,-1
1002,178,1002,conclusion,1,1,MajorClaim,0,none,"<para-conclusion>  In considering whether the time children watching on TV or movies should be constrained , I hold a strongly positive point of view toward this issue ",[],0
1002,178,1002,conclusion,2,0,none,0,none,.,none,-1
1002,178,1002,conclusion,3,2,Claim,0,none,"Because  children are poor at time management , and are less mature to make a good judgment , they cannot be too serious to be taken care when watching TV and movies ",[],0
1002,178,1002,conclusion,4,0,none,0,none,. </para-conclusion>,none,-1
1004,179,1004,intro,1,0,none,0,none,<para-intro> Professional athletes and entertainers earn a huge amount of money that is hard to imagine . Most of the people spending their whole life can never achieve this . This salary gap between those famous people and us leads to a question - do those professional athletes and entertainers deserve this money ?,none,-1
1004,179,1004,intro,2,1,MajorClaim,0,none,"From my prospect , I believe that  they do deserve this high payment ",[],0
1004,179,1004,intro,3,0,none,0,none,. </para-intro>,none,-1
1005,179,1005,body,1,0,none,0,none,<para-body>,none,-1
1005,179,1005,body,2,1,Premise,2,Support,"First of all ,  a worker ' s salary can properly reflect his / her competence and value on his / her career ","[(0, 1), (2, 1), (3, 1), (4, 1), (5, 1)]",0
1005,179,1005,body,3,0,none,0,none,.,none,-1
1005,179,1005,body,4,2,Claim,0,none,"Therefore ,  those who are paid high salaries must exceed others and achieve something incredible in certain ways ","[(1, 1)]",2
1005,179,1005,body,5,0,none,0,none,,none,-1
1005,179,1005,body,6,3,Premise,2,Support,.  They are not paid for no reason ,"[(0, 1), (2, 1), (3, 1), (4, 1), (5, 1)]",0
1005,179,1005,body,7,0,none,0,none,,none,-1
1005,179,1005,body,8,4,Premise,2,Support,".  As we are now live in a competent world , we must show ourselves to be great enough so as to convince the employer that we deserve a better payment ","[(0, 1), (2, 1), (3, 1), (4, 1), (5, 1)]",0
1005,179,1005,body,9,0,none,0,none,,none,-1
1005,179,1005,body,10,5,Premise,2,Support,.  It ' s all the same in every profession ,"[(0, 1), (2, 1), (3, 1), (4, 1), (5, 1)]",0
1005,179,1005,body,11,0,none,0,none,.,none,-1
1005,179,1005,body,12,6,Premise,2,Support,"That ' s why  the richest athletes usually correspond to the greatest athletes in their fields , namely Michael Jordan or Tiger Woods ","[(0, 1), (2, 1), (3, 1), (4, 1), (5, 1)]",0
1005,179,1005,body,13,0,none,0,none,. </para-body>,none,-1
1006,179,1006,body,1,0,none,0,none,<para-body>,none,-1
1006,179,1006,body,2,1,Claim,0,none,"Second ,  such high salaries can also guarantee and support the athlete ' s great performances ","[(0, 0)]",2
1006,179,1006,body,3,0,none,0,none,,none,-1
1006,179,1006,body,4,2,Premise,1,Support,.  Most of us only see the luxurious side of a rich athlete and ignore how may difficulties they ' ve gone through and how much cost they ' ve thrown into investing themselves ,"[(1, 0), (2, 0), (3, 0)]",0
1006,179,1006,body,5,0,none,0,none,,none,-1
1006,179,1006,body,6,3,Premise,1,Support,.  They shall reap within their high salaries ,"[(1, 0), (2, 0), (3, 0)]",0
1006,179,1006,body,7,0,none,0,none,.,none,-1
1006,179,1006,body,8,4,Premise,1,Support,"In other words ,  if they are not paid high enough in order to conform to their performances , there might not be such brilliant performances for us to be amazed ","[(1, 0), (2, 0), (3, 0)]",0
1006,179,1006,body,9,0,none,0,none,. </para-body>,none,-1
1007,179,1007,body,1,0,none,0,none,<para-body>,none,-1
1007,179,1007,body,2,1,Claim,0,none,Some people might argue that  the gap between the rich athletes and normal people is so huge that it seems to be unfair ,"[(0, 0)]",2
1007,179,1007,body,3,0,none,0,none,.,none,-1
1007,179,1007,body,4,2,Premise,1,Attack,"However , in my opinion ,  as long as everyone has equal chances to pursue his / her dreams and careers , that would be fair ","[(1, 0), (2, 0)]",0
1007,179,1007,body,5,0,none,0,none,,none,-1
1007,179,1007,body,6,3,Premise,1,Attack,".  Fairness is not about equal payments for everyone , but equal chances to acquire the same goal or accomplishment ","[(1, 0), (2, 0)]",0
1007,179,1007,body,7,0,none,0,none,. </para-body>,none,-1
1008,179,1008,conclusion,1,0,none,0,none,<para-conclusion>,none,-1
1008,179,1008,conclusion,2,1,MajorClaim,0,none,"In conclusion ,  high salary for athletes is what they deserve in accordance with their own achievements and also a guarantee for quality performances ",[],0
1008,179,1008,conclusion,3,0,none,0,none,,none,-1
1008,179,1008,conclusion,4,2,Claim,0,none,".  It is a positive encouragement for many more talented people to contribute to the world of athletics and entertainment , giving us awesome performances to enjoy ",[],0
1008,179,1008,conclusion,5,0,none,0,none,. </para-conclusion>,none,-1
1010,180,1010,intro,1,0,none,0,none,"<para-intro> In everyday life we encounter different people , and we receive different opinions about us or our works , no matter positive or negative . It might be easy to take praises but hard to accept criticism .",none,-1
1010,180,1010,intro,2,1,MajorClaim,0,none,"Therefore , here goes the point that  people who can ' t accept others ' criticism can ' t succeed in group working ",[],0
1010,180,1010,intro,3,0,none,0,none,". Personally , I agree with this statement . </para-intro>",none,-1
1011,180,1011,body,1,0,none,0,none,<para-body>,none,-1
1011,180,1011,body,2,1,Claim,0,none,"First ,  the core of group working is "" consensus "" ","[(0, 0)]",2
1011,180,1011,body,3,0,none,0,none,,none,-1
1011,180,1011,body,4,2,Premise,1,Support,.  It ' s the idea that everyone ’ s opinion accounts ,"[(1, 0), (2, 0), (3, 0), (5, 0)]",0
1011,180,1011,body,5,0,none,0,none,,none,-1
1011,180,1011,body,6,3,Premise,1,Support,".  In group works , group members gather together to have brain - storming discussion , think over every possible solutions and then finally reach an agreement ","[(1, 0), (2, 0), (3, 0), (5, 0)]",0
1011,180,1011,body,7,0,none,0,none,". In this long process of discussion , there must be different opinions sparkling out",none,-1
1011,180,1011,body,8,4,Premise,1,Support,.  It doesn ' t work if one member solely insists on his / her idea and doesn ' t take other member ' s criticism ,"[(1, 0), (2, 0), (3, 0), (5, 0)]",0
1011,180,1011,body,9,0,none,0,none,,none,-1
1011,180,1011,body,10,5,Premise,4,Support,"because  the work belongs to every member , not a personal show for specific one member ","[(1, 0), (2, 0), (3, 0), (5, 0), (4, 3)]",0
1011,180,1011,body,11,0,none,0,none,,none,-1
1011,180,1011,body,12,6,Premise,1,Support,.  It ' s every member ' s duty to respect other ' s opinion ,"[(1, 0), (2, 0), (3, 0), (5, 0)]",0
1011,180,1011,body,13,0,none,0,none,. </para-body>,none,-1
1012,180,1012,body,1,0,none,0,none,<para-body>,none,-1
1012,180,1012,body,2,1,Premise,2,Support,"Second ,  taking criticism is a virtue as you take someone ' s opinion that is against you ","[(0, 1), (2, 1), (5, 1), (6, 1), (7, 1), (8, 1)]",0
1012,180,1012,body,3,0,none,0,none,,none,-1
1012,180,1012,body,4,2,Claim,0,none,".  Even if you are not working in a group , you still need to take others ' criticism ","[(1, 1)]",2
1012,180,1012,body,5,0,none,0,none,,none,-1
1012,180,1012,body,6,3,Premise,2,Attack,.  Criticism definitely hurts ,"[(0, 1), (2, 1), (5, 1), (6, 1), (7, 1), (8, 1)]",0
1012,180,1012,body,7,0,none,0,none,,none,-1
1012,180,1012,body,8,4,Premise,3,Support,because  it points out your drawbacks and forces you to confront them ,"[(0, 1), (2, 1), (5, 1), (6, 1), (7, 1), (8, 1), (3, 2), (4, 2)]",0
1012,180,1012,body,9,0,none,0,none,.,none,-1
1012,180,1012,body,10,5,Premise,3,Attack,"However ,  criticism can help you detect those drawbacks and fix them if you are willing to take it ","[(0, 1), (2, 1), (5, 1), (6, 1), (7, 1), (8, 1), (3, 2), (4, 2)]",0
1012,180,1012,body,11,0,none,0,none,,none,-1
1012,180,1012,body,12,6,Premise,2,Support,.  Those who don ' t even take a word of criticism will eventually lose chances to get improved ,"[(0, 1), (2, 1), (5, 1), (6, 1), (7, 1), (8, 1)]",0
1012,180,1012,body,13,0,none,0,none,.,none,-1
1012,180,1012,body,14,7,Premise,2,Support,"In other words ,  if you can ' t take any criticism , not only will you fail in cooperating with other people , but also get defeated in personal works ","[(0, 1), (2, 1), (5, 1), (6, 1), (7, 1), (8, 1)]",0
1012,180,1012,body,15,0,none,0,none,,none,-1
1012,180,1012,body,16,8,Premise,2,Support,".  As one Chinese idiom goes : "" The good medicine tastes bitter “ ","[(0, 1), (2, 1), (5, 1), (6, 1), (7, 1), (8, 1)]",0
1012,180,1012,body,17,0,none,0,none,,none,-1
1012,180,1012,body,18,9,Premise,2,Support,.  Criticism might be the most powerful solution to heal ,"[(0, 1), (2, 1), (5, 1), (6, 1), (7, 1), (8, 1)]",0
1012,180,1012,body,19,0,none,0,none,. </para-body>,none,-1
1013,180,1013,body,1,0,none,0,none,"<para-body> However , some people might ask : what if the criticism proves to be wrong ? What if that I was at first right but the seemingly reasonable criticism led me to the wrong direction ? Doesn ' t insistence also a good character ?",none,-1
1013,180,1013,body,2,1,Claim,0,none,"In my point of view ,  even if you are right , criticism is still helpful ","[(0, 0)]",2
1013,180,1013,body,3,0,none,0,none,,none,-1
1013,180,1013,body,4,2,Premise,1,Support,"because  in this case it not only is a fixer , but it also serves as a practice to test you how much you know about your work ","[(1, 0), (2, 0), (3, 0), (4, 0)]",0
1013,180,1013,body,5,0,none,0,none,,none,-1
1013,180,1013,body,6,3,Premise,1,Support,.  Taking criticism doesn ' t necessary mean that you have to take it all ,"[(1, 0), (2, 0), (3, 0), (4, 0)]",0
1013,180,1013,body,7,0,none,0,none,,none,-1
1013,180,1013,body,8,4,Premise,1,Support,.  You should have your own judgments too ,"[(1, 0), (2, 0), (3, 0), (4, 0)]",0
1013,180,1013,body,9,0,none,0,none,,none,-1
1013,180,1013,body,10,5,Premise,1,Support,!  And it ' s kind of art to make the best use of criticism ,"[(1, 0), (2, 0), (3, 0), (4, 0)]",0
1013,180,1013,body,11,0,none,0,none,. </para-body>,none,-1
1014,180,1014,conclusion,1,0,none,0,none,<para-conclusion>,none,-1
1014,180,1014,conclusion,2,1,MajorClaim,0,none,"In conclusion ,  criticism is essential especially in group working but in other occasions we still need criticism ",[],0
1014,180,1014,conclusion,3,0,none,0,none,. It ' s just like a picky mirror through which we can see the bad side of us and thus try to become more beautiful and confident . </para-conclusion>,none,-1
1016,181,1016,intro,1,0,none,0,none,"<para-intro> There are many ways of teaching . Some people believe that strictly and carefully presenting theories in the class is the best way of teaching , while others assert that involving applications on that theory will be more convincing .",none,-1
1016,181,1016,intro,2,1,MajorClaim,0,none,"In my opinion , I agree with the second idea that  the best way for teachers to make students more interested in a subject is to explain how that subject can help and apply to their lives outside school ",[],0
1016,181,1016,intro,3,0,none,0,none,. </para-intro>,none,-1
1017,181,1017,body,1,0,none,0,none,<para-body>,none,-1
1017,181,1017,body,2,1,Claim,0,none,"First of all ,  by explaining how the subject contributes to daily life , students will have vivid impression on that subject thus become more interested and active in acquiring the knowledge on that subject ","[(0, 0)]",2
1017,181,1017,body,3,0,none,0,none,,none,-1
1017,181,1017,body,4,2,Premise,1,Support,".  Take chemistry for example , merely memorizing the names of the substances and the structural formulas seems to be very boring , while representing where and how those chemical reactions really happen near students will raise their curiosity and lead them to digest those theories learned from the class ","[(1, 0), (2, 0), (3, 0), (4, 0)]",0
1017,181,1017,body,5,0,none,0,none,,none,-1
1017,181,1017,body,6,3,Premise,1,Support,".  While I was in senior high school , my chemical teacher once showed us how the detergent dissolves oil by an experiment and later on taught us how to describe this process with formal structural formulas ","[(1, 0), (2, 0), (3, 0), (4, 0)]",0
1017,181,1017,body,7,0,none,0,none,,none,-1
1017,181,1017,body,8,4,Premise,1,Support,.  This type of learning method is more fun and eventually the results are good ,"[(1, 0), (2, 0), (3, 0), (4, 0)]",0
1017,181,1017,body,9,0,none,0,none,,none,-1
1017,181,1017,body,10,5,Premise,1,Support,".  I connected the visual images of that experiment with the formula and I barely forget , even though now I ' m not studying chemistry anymore ","[(1, 0), (2, 0), (3, 0), (4, 0)]",0
1017,181,1017,body,11,0,none,0,none,. </para-body>,none,-1
1018,181,1018,body,1,0,none,0,none,<para-body>,none,-1
1018,181,1018,body,2,1,Claim,0,none,"Second ,  by bridging the theories with daily life events , students are given the chance to apply knowledge to their lives and develop their own ability of problem - solving ","[(0, 0)]",2
1018,181,1018,body,3,0,none,0,none,,none,-1
1018,181,1018,body,4,2,Premise,1,Support,.  This will address students ' interests ,"[(1, 0), (3, 0), (4, 0)]",0
1018,181,1018,body,5,0,none,0,none,,none,-1
1018,181,1018,body,6,3,Premise,2,Support,because  it ' s the assignment that needs real life participation ,"[(1, 0), (3, 0), (4, 0), (2, 1)]",0
1018,181,1018,body,7,0,none,0,none,.,none,-1
1018,181,1018,body,8,4,Premise,1,Support,"For example ,  in law class , students are informed their rights and duties and they are taught how they can apply law to different situations that might happen upon them ","[(1, 0), (3, 0), (4, 0)]",0
1018,181,1018,body,9,0,none,0,none,,none,-1
1018,181,1018,body,10,5,Premise,1,Support,".  When any one of the situations occurs , they can think independently and figure out how to react ","[(1, 0), (3, 0), (4, 0)]",0
1018,181,1018,body,11,0,none,0,none,. </para-body>,none,-1
1019,181,1019,conclusion,1,0,none,0,none,<para-conclusion>,none,-1
1019,181,1019,conclusion,2,1,MajorClaim,0,none,"In conclusion ,  using life experiences and examples to demonstrate the knowledge on a subject is an effective way to attract students ' attention and keep them eager on learning ",[],0
1019,181,1019,conclusion,3,0,none,0,none,,none,-1
1019,181,1019,conclusion,4,2,Claim,0,none,", not only because  it reinforces students ' impression on the knowledge but also invites students to practice the knowledge out on their own ",[],0
1019,181,1019,conclusion,5,0,none,0,none,. </para-conclusion>,none,-1
1021,182,1021,intro,1,0,none,0,none,"<para-intro> Environmental protection and economic developments might be the biggest issues in the 21st century . They are both important because they are vital to human ' s future and welfare . However , since the budget and the recourse are limited , governments must choose between these two issues .",none,-1
1021,182,1021,intro,2,1,MajorClaim,0,none,"In my opinion , I believe that  tackling down environmental problems is of the first priority rather than economic developments ",[],0
1021,182,1021,intro,3,0,none,0,none,. The following are reasons why . </para-intro>,none,-1
1022,182,1022,body,1,0,none,0,none,<para-body>,none,-1
1022,182,1022,body,2,1,Claim,0,none,"First ,  environmental protection is far more urgent than economic developments ","[(0, 0)]",2
1022,182,1022,body,3,0,none,0,none,,none,-1
1022,182,1022,body,4,2,Premise,1,Support,.  All the living creatures live together on our mother Earth and she is the only one ,"[(1, 0), (2, 0), (4, 0)]",0
1022,182,1022,body,5,0,none,0,none,,none,-1
1022,182,1022,body,6,3,Premise,1,Support,".  Without Earth , whatever great civil constructions and economic achievements will end up in vain ","[(1, 0), (2, 0), (4, 0)]",0
1022,182,1022,body,7,0,none,0,none,,none,-1
1022,182,1022,body,8,4,Premise,3,Support,because  we will all perish as she ' s gone ,"[(1, 0), (2, 0), (4, 0), (3, 2)]",0
1022,182,1022,body,9,0,none,0,none,,none,-1
1022,182,1022,body,10,5,Premise,1,Support,".  Just like a man that needs a healthy body , all the living creatures as a whole needs a strong planet as well ","[(1, 0), (2, 0), (4, 0)]",0
1022,182,1022,body,11,0,none,0,none,. </para-body>,none,-1
1023,182,1023,body,1,0,none,0,none,<para-body>,none,-1
1023,182,1023,body,2,1,Claim,0,none,"Second ,  the influence on environmental problems are boarder and more profound than economic issues ","[(0, 0)]",2
1023,182,1023,body,3,0,none,0,none,,none,-1
1023,182,1023,body,4,2,Premise,1,Support,".  Environmental problems are global rather than local , which means that no countries can be spared from these problems ","[(1, 0), (2, 0), (3, 0), (5, 0)]",0
1023,182,1023,body,5,0,none,0,none,,none,-1
1023,182,1023,body,6,3,Premise,1,Support,".  Take global warming for example , when the temperature increases , the whole globe is affected , suffering the hotter weather together ","[(1, 0), (2, 0), (3, 0), (5, 0)]",0
1023,182,1023,body,7,0,none,0,none,,none,-1
1023,182,1023,body,8,4,Premise,1,Support,".  The melting ice mountain not only jeopardizes habitats of animals living in the polar region , but its effects of the rising sea level also endangers the residents living in the small island near the equator ","[(1, 0), (2, 0), (3, 0), (5, 0)]",0
1023,182,1023,body,9,0,none,0,none,,none,-1
1023,182,1023,body,10,5,Premise,4,Support,", since  the rising sea water could drown them ","[(1, 0), (2, 0), (3, 0), (5, 0), (4, 3), (6, 5)]",0
1023,182,1023,body,11,0,none,0,none,,none,-1
1023,182,1023,body,12,6,Premise,1,Support,.  Environmental issues can not be divided by nationality ,"[(1, 0), (2, 0), (3, 0), (5, 0)]",0
1023,182,1023,body,13,0,none,0,none,,none,-1
1023,182,1023,body,14,7,Premise,6,Support,because  all humans are simply entwined together by our only home - Earth ,"[(1, 0), (2, 0), (3, 0), (5, 0), (4, 3), (6, 5)]",0
1023,182,1023,body,15,0,none,0,none,. </para-body>,none,-1
1024,182,1024,body,1,0,none,0,none,<para-body>,none,-1
1024,182,1024,body,2,1,Claim,0,none,Some people might argue that  economic issues are global and critical as well thus can not be put aside ,"[(0, 0)]",2
1024,182,1024,body,3,0,none,0,none,.,none,-1
1024,182,1024,body,4,2,Premise,1,Support,"They may say that  if the economic is in a very bad situation , people would revolt instantly , while environmental problems seem to be more like chronic diseases that would not burst out right away ","[(1, 0), (2, 0), (3, 0)]",0
1024,182,1024,body,5,0,none,0,none,.,none,-1
1024,182,1024,body,6,3,Premise,1,Attack,"However ,  the truth is that we ' ve been encountering so many sighs and warnings of global climate anomalies and other environmental crisis right now ","[(1, 0), (2, 0), (3, 0)]",0
1024,182,1024,body,7,0,none,0,none,,none,-1
1024,182,1024,body,8,4,Premise,1,Attack,".  It would be unwise to still deny the truth and keep focusing on economic developments and unfortunately , usually the economic developments are even the causes of environmental damages ","[(1, 0), (2, 0), (3, 0)]",0
1024,182,1024,body,9,0,none,0,none,. </para-body>,none,-1
1025,182,1025,conclusion,1,0,none,0,none,<para-conclusion>,none,-1
1025,182,1025,conclusion,2,1,MajorClaim,0,none,"In conclusion ,  environmental conservation is more essential than economic developments in the aspects of urgency and ranges of influence ",[],0
1025,182,1025,conclusion,3,0,none,0,none,". As mentioned in the second paragraph , how can a man live happily if he is unhealthy ? Similarly , how can we live safely and joyfully when our home is devastated by , ironically , by ourselves ? </para-conclusion>",none,-1
1034,184,1034,body,1,0,none,0,none,<para-body>,none,-1
1034,184,1034,body,2,1,Claim,0,none,"To begin with ,  famous people are usually diligent people not lucky people ","[(0, 0)]",2
1034,184,1034,body,3,0,none,0,none,,none,-1
1034,184,1034,body,4,2,Premise,1,Support,.  Hard work make you a professional man / woman which are powerful in his or her job ,"[(1, 0), (2, 0), (3, 0)]",0
1034,184,1034,body,5,0,none,0,none,.,none,-1
1034,184,1034,body,6,3,Premise,1,Support,"I mean ,  when you work hard you decrease portion of chance in your success ","[(1, 0), (2, 0), (3, 0)]",0
1034,184,1034,body,7,0,none,0,none,.,none,-1
1034,184,1034,body,8,4,Premise,1,Support,For example  in football game it is said that penalty - kick need good chance to be goal ,"[(1, 0), (2, 0), (3, 0)]",0
1034,184,1034,body,9,0,none,0,none,,none,-1
1034,184,1034,body,10,5,Premise,4,Support,.  Statically the chance of being goal is fifty - fifty ,"[(1, 0), (2, 0), (3, 0), (4, 3), (5, 3), (6, 3)]",0
1034,184,1034,body,11,0,none,0,none,,none,-1
1034,184,1034,body,12,6,Premise,4,Attack,.  But I think Ronaldo make a goal from a penalty - kick with more possibility than me ,"[(1, 0), (2, 0), (3, 0), (4, 3), (5, 3), (6, 3)]",0
1034,184,1034,body,13,0,none,0,none,,none,-1
1034,184,1034,body,14,7,Premise,4,Attack,.  It is not for which Ronaldo is more fortune than me ,"[(1, 0), (2, 0), (3, 0), (4, 3), (5, 3), (6, 3)]",0
1034,184,1034,body,15,0,none,0,none,,none,-1
1034,184,1034,body,16,8,Premise,7,Support,.  Definitely it is for which he have more practice and exercise than me ,"[(1, 0), (2, 0), (3, 0), (4, 3), (5, 3), (6, 3), (7, 6), (9, 6)]",0
1034,184,1034,body,17,0,none,0,none,,none,-1
1034,184,1034,body,18,9,Premise,10,Support,.  He do a lot of exercise in football field every day ,"[(1, 0), (2, 0), (3, 0), (4, 3), (5, 3), (6, 3), (7, 6), (9, 6), (8, 9)]",0
1034,184,1034,body,19,0,none,0,none,,none,-1
1034,184,1034,body,20,10,Premise,7,Support,", so  it is not for which he is luckier than me ","[(1, 0), (2, 0), (3, 0), (4, 3), (5, 3), (6, 3), (7, 6), (9, 6)]",0
1034,184,1034,body,21,0,none,0,none,. </para-body>,none,-1
1035,184,1035,body,1,0,none,0,none,<para-body>,none,-1
1035,184,1035,body,2,1,Claim,0,none,"Moreover ,  we cannot always lean on our luck to be successful ","[(0, 0)]",2
1035,184,1035,body,3,0,none,0,none,,none,-1
1035,184,1035,body,4,2,Premise,1,Support,".  I don ' t want to disavow the role of luck in success , but as you know it hardly accompany us ","[(1, 0), (5, 0)]",0
1035,184,1035,body,5,0,none,0,none,.,none,-1
1035,184,1035,body,6,3,Premise,6,Support,"So , for example  you prepare for TOEFL or other multiple - choice test which has four option to choose in every question ","[(1, 0), (5, 0), (2, 5), (3, 5), (4, 5)]",0
1035,184,1035,body,7,0,none,0,none,,none,-1
1035,184,1035,body,8,4,Premise,6,Support,".  You cannot prepare for it without any study and Rely on your luck , even if you be a very lucky ","[(1, 0), (5, 0), (2, 5), (3, 5), (4, 5)]",0
1035,184,1035,body,9,0,none,0,none,,none,-1
1035,184,1035,body,10,5,Premise,6,Support,.  If you pick up any choice by chance you would fail the exam ,"[(1, 0), (5, 0), (2, 5), (3, 5), (4, 5)]",0
1035,184,1035,body,11,0,none,0,none,.,none,-1
1035,184,1035,body,12,6,Premise,1,Support,Undoubtedly  it is wise advice which you have hard study to success on exam ,"[(1, 0), (5, 0)]",0
1035,184,1035,body,13,0,none,0,none,. </para-body>,none,-1
1036,184,1036,body,1,0,none,0,none,<para-body>,none,-1
1036,184,1036,body,2,1,Premise,2,Support,"Finally ,  you have to work hard to learn and to get a lot of information before doing a project in good way ","[(0, 1), (2, 1), (3, 1)]",0
1036,184,1036,body,3,0,none,0,none,,none,-1
1036,184,1036,body,4,2,Claim,0,none,.  The most fortunate people in the word cannot manufacture an automobile or build a high tower just by her or his chance ,"[(1, 1)]",2
1036,184,1036,body,5,0,none,0,none,,none,-1
1036,184,1036,body,6,3,Premise,2,Support,.  These plans is done by someone who is mastered in his / her work ,"[(0, 1), (2, 1), (3, 1)]",0
1036,184,1036,body,7,0,none,0,none,.,none,-1
1036,184,1036,body,8,4,Premise,2,Support,Undoubtedly  such people do work hard and have great experiences because of their hard works ,"[(0, 1), (2, 1), (3, 1)]",0
1036,184,1036,body,9,0,none,0,none,. </para-body>,none,-1
1037,184,1037,conclusion,1,0,none,0,none,<para-conclusion>,none,-1
1037,184,1037,conclusion,2,1,MajorClaim,0,none,"In the end , I think  any great success need great work not great luck ",[],0
1037,184,1037,conclusion,3,0,none,0,none,,none,-1
1037,184,1037,conclusion,4,2,Claim,0,none,", even though  luck is one factor in reaching goal ","[(1, 1)]",2
1037,184,1037,conclusion,5,0,none,0,none,,none,-1
1037,184,1037,conclusion,6,3,Premise,2,Attack,but  its impact is extraneous and we must not reckon on luck in our plans ,"[(2, 1)]",0
1037,184,1037,conclusion,7,0,none,0,none,. </para-conclusion>,none,-1
1039,185,1039,intro,1,0,none,0,none,<para-intro> Different people prefer different styles of learning .,none,-1
1039,185,1039,intro,2,1,MajorClaim,0,none,I think  both learning by myself and learning with a teacher could be helpful ,[],0
1039,185,1039,intro,3,0,none,0,none,,none,-1
1039,185,1039,intro,4,2,Claim,0,none,.  Learning with a teacher can prevent one from being confused and increase the rate and speed of learning ,[],0
1039,185,1039,intro,5,0,none,0,none,.,none,-1
1039,185,1039,intro,6,3,Claim,0,none,Another important point is that  for practical subjects you have to have a teacher ,[],0
1039,185,1039,intro,7,0,none,0,none,.,none,-1
