doc_id,adu1_pos,adu2_pos,adu1_aty,adu2_aty,rel_label,adu1_text,adu2_text
972,8,3,Premise,Premise,none,Even though  local residents benefits from an increasing number of jobs which are provided by those factories ,".  Nowadays , the fast development of economy is gradually destroying our environment very quickly "
972,8,4,Premise,Premise,none,Even though  local residents benefits from an increasing number of jobs which are provided by those factories ,.  Factories released a huge amount of wasters into river and soil 
972,8,5,Premise,Premise,none,Even though  local residents benefits from an increasing number of jobs which are provided by those factories ,".  In order to build city and factory , people destroy huge forests "
972,8,6,Premise,Premise,none,Even though  local residents benefits from an increasing number of jobs which are provided by those factories ,".  In China , some residents who live in nearby some toxic factories became sick "
972,8,7,Premise,Premise,none,Even though  local residents benefits from an increasing number of jobs which are provided by those factories ,because  these factories release a lot of toxic water and wasters into environment around people 
972,8,9,Premise,Premise,none,Even though  local residents benefits from an increasing number of jobs which are provided by those factories ,",  they cannot feel happiness from high - paying job "
972,8,10,Premise,Premise,none,Even though  local residents benefits from an increasing number of jobs which are provided by those factories ,yet because  most of them suffer from cancer or other diseases 
972,9,1,Premise,Claim,none,",  they cannot feel happiness from high - paying job ","Second ,  beautiful environment is one of basic physiological needs , which are the most fundamental requirements for people "
972,9,2,Premise,Premise,none,",  they cannot feel happiness from high - paying job ",".  Without beautiful environment , people are not able to feel happiness and will fell anxiety "
972,9,3,Premise,Premise,none,",  they cannot feel happiness from high - paying job ",".  Nowadays , the fast development of economy is gradually destroying our environment very quickly "
972,9,4,Premise,Premise,none,",  they cannot feel happiness from high - paying job ",.  Factories released a huge amount of wasters into river and soil 
972,9,5,Premise,Premise,none,",  they cannot feel happiness from high - paying job ",".  In order to build city and factory , people destroy huge forests "
972,9,6,Premise,Premise,none,",  they cannot feel happiness from high - paying job ",".  In China , some residents who live in nearby some toxic factories became sick "
972,9,7,Premise,Premise,none,",  they cannot feel happiness from high - paying job ",because  these factories release a lot of toxic water and wasters into environment around people 
972,9,8,Premise,Premise,Attack,",  they cannot feel happiness from high - paying job ",Even though  local residents benefits from an increasing number of jobs which are provided by those factories 
972,9,10,Premise,Premise,none,",  they cannot feel happiness from high - paying job ",yet because  most of them suffer from cancer or other diseases 
972,10,1,Premise,Claim,none,yet because  most of them suffer from cancer or other diseases ,"Second ,  beautiful environment is one of basic physiological needs , which are the most fundamental requirements for people "
972,10,2,Premise,Premise,none,yet because  most of them suffer from cancer or other diseases ,".  Without beautiful environment , people are not able to feel happiness and will fell anxiety "
972,10,3,Premise,Premise,none,yet because  most of them suffer from cancer or other diseases ,".  Nowadays , the fast development of economy is gradually destroying our environment very quickly "
972,10,4,Premise,Premise,none,yet because  most of them suffer from cancer or other diseases ,.  Factories released a huge amount of wasters into river and soil 
972,10,5,Premise,Premise,none,yet because  most of them suffer from cancer or other diseases ,".  In order to build city and factory , people destroy huge forests "
972,10,6,Premise,Premise,none,yet because  most of them suffer from cancer or other diseases ,".  In China , some residents who live in nearby some toxic factories became sick "
972,10,7,Premise,Premise,none,yet because  most of them suffer from cancer or other diseases ,because  these factories release a lot of toxic water and wasters into environment around people 
972,10,8,Premise,Premise,none,yet because  most of them suffer from cancer or other diseases ,Even though  local residents benefits from an increasing number of jobs which are provided by those factories 
972,10,9,Premise,Premise,Support,yet because  most of them suffer from cancer or other diseases ,",  they cannot feel happiness from high - paying job "
973,1,2,MajorClaim,Claim,none,"In conclusion ,  it is far better to protect our living environment rather than focus on job or work ",since  the goal people is for good livers 
973,2,1,Claim,MajorClaim,none,since  the goal people is for good livers ,"In conclusion ,  it is far better to protect our living environment rather than focus on job or work "
975,1,2,MajorClaim,Claim,none,"However , from my point of view ,  television has more bad than good ",because  it has made people not to have conversation each other 
975,2,1,Claim,MajorClaim,none,because  it has made people not to have conversation each other ,"However , from my point of view ,  television has more bad than good "
976,1,2,Claim,Premise,none,"To begin with ,  television shows make people forget what is really important ",.  One who has favorite programs tends to be obessed with them when they are on air 
976,1,3,Claim,Premise,none,"To begin with ,  television shows make people forget what is really important ","Thus ,  they cannot make appointment or go out with their family or friends at that time "
976,1,4,Claim,Premise,none,"To begin with ,  television shows make people forget what is really important ",since  they think the programs are so crucial to their lives 
976,1,5,Claim,Premise,none,"To begin with ,  television shows make people forget what is really important ",".  One of my friends , for example , once cancelled an appointment to play basketball with in order to watch the favorite television show "" Infinete Challenges "" "
976,1,6,Claim,Premise,none,"To begin with ,  television shows make people forget what is really important ",".  This is not only about basketball , but also about our friendship , which depends on how often we meet and have a chance to talk to each other "
976,1,7,Claim,Premise,none,"To begin with ,  television shows make people forget what is really important ","That is ,  watching television alone at home , my friend lost the opportunity to increase cohesion between us "
976,2,1,Premise,Claim,none,.  One who has favorite programs tends to be obessed with them when they are on air ,"To begin with ,  television shows make people forget what is really important "
976,2,3,Premise,Premise,Support,.  One who has favorite programs tends to be obessed with them when they are on air ,"Thus ,  they cannot make appointment or go out with their family or friends at that time "
976,2,4,Premise,Premise,none,.  One who has favorite programs tends to be obessed with them when they are on air ,since  they think the programs are so crucial to their lives 
976,2,5,Premise,Premise,none,.  One who has favorite programs tends to be obessed with them when they are on air ,".  One of my friends , for example , once cancelled an appointment to play basketball with in order to watch the favorite television show "" Infinete Challenges "" "
976,2,6,Premise,Premise,none,.  One who has favorite programs tends to be obessed with them when they are on air ,".  This is not only about basketball , but also about our friendship , which depends on how often we meet and have a chance to talk to each other "
976,2,7,Premise,Premise,none,.  One who has favorite programs tends to be obessed with them when they are on air ,"That is ,  watching television alone at home , my friend lost the opportunity to increase cohesion between us "
976,3,1,Premise,Claim,Support,"Thus ,  they cannot make appointment or go out with their family or friends at that time ","To begin with ,  television shows make people forget what is really important "
976,3,2,Premise,Premise,none,"Thus ,  they cannot make appointment or go out with their family or friends at that time ",.  One who has favorite programs tends to be obessed with them when they are on air 
976,3,4,Premise,Premise,none,"Thus ,  they cannot make appointment or go out with their family or friends at that time ",since  they think the programs are so crucial to their lives 
976,3,5,Premise,Premise,none,"Thus ,  they cannot make appointment or go out with their family or friends at that time ",".  One of my friends , for example , once cancelled an appointment to play basketball with in order to watch the favorite television show "" Infinete Challenges "" "
976,3,6,Premise,Premise,none,"Thus ,  they cannot make appointment or go out with their family or friends at that time ",".  This is not only about basketball , but also about our friendship , which depends on how often we meet and have a chance to talk to each other "
976,3,7,Premise,Premise,none,"Thus ,  they cannot make appointment or go out with their family or friends at that time ","That is ,  watching television alone at home , my friend lost the opportunity to increase cohesion between us "
976,4,1,Premise,Claim,none,since  they think the programs are so crucial to their lives ,"To begin with ,  television shows make people forget what is really important "
976,4,2,Premise,Premise,none,since  they think the programs are so crucial to their lives ,.  One who has favorite programs tends to be obessed with them when they are on air 
976,4,3,Premise,Premise,Support,since  they think the programs are so crucial to their lives ,"Thus ,  they cannot make appointment or go out with their family or friends at that time "
976,4,5,Premise,Premise,none,since  they think the programs are so crucial to their lives ,".  One of my friends , for example , once cancelled an appointment to play basketball with in order to watch the favorite television show "" Infinete Challenges "" "
976,4,6,Premise,Premise,none,since  they think the programs are so crucial to their lives ,".  This is not only about basketball , but also about our friendship , which depends on how often we meet and have a chance to talk to each other "
976,4,7,Premise,Premise,none,since  they think the programs are so crucial to their lives ,"That is ,  watching television alone at home , my friend lost the opportunity to increase cohesion between us "
976,5,1,Premise,Claim,none,".  One of my friends , for example , once cancelled an appointment to play basketball with in order to watch the favorite television show "" Infinete Challenges "" ","To begin with ,  television shows make people forget what is really important "
976,5,2,Premise,Premise,none,".  One of my friends , for example , once cancelled an appointment to play basketball with in order to watch the favorite television show "" Infinete Challenges "" ",.  One who has favorite programs tends to be obessed with them when they are on air 
976,5,3,Premise,Premise,Support,".  One of my friends , for example , once cancelled an appointment to play basketball with in order to watch the favorite television show "" Infinete Challenges "" ","Thus ,  they cannot make appointment or go out with their family or friends at that time "
976,5,4,Premise,Premise,none,".  One of my friends , for example , once cancelled an appointment to play basketball with in order to watch the favorite television show "" Infinete Challenges "" ",since  they think the programs are so crucial to their lives 
976,5,6,Premise,Premise,none,".  One of my friends , for example , once cancelled an appointment to play basketball with in order to watch the favorite television show "" Infinete Challenges "" ",".  This is not only about basketball , but also about our friendship , which depends on how often we meet and have a chance to talk to each other "
976,5,7,Premise,Premise,none,".  One of my friends , for example , once cancelled an appointment to play basketball with in order to watch the favorite television show "" Infinete Challenges "" ","That is ,  watching television alone at home , my friend lost the opportunity to increase cohesion between us "
976,6,1,Premise,Claim,none,".  This is not only about basketball , but also about our friendship , which depends on how often we meet and have a chance to talk to each other ","To begin with ,  television shows make people forget what is really important "
976,6,2,Premise,Premise,none,".  This is not only about basketball , but also about our friendship , which depends on how often we meet and have a chance to talk to each other ",.  One who has favorite programs tends to be obessed with them when they are on air 
976,6,3,Premise,Premise,Support,".  This is not only about basketball , but also about our friendship , which depends on how often we meet and have a chance to talk to each other ","Thus ,  they cannot make appointment or go out with their family or friends at that time "
976,6,4,Premise,Premise,none,".  This is not only about basketball , but also about our friendship , which depends on how often we meet and have a chance to talk to each other ",since  they think the programs are so crucial to their lives 
976,6,5,Premise,Premise,none,".  This is not only about basketball , but also about our friendship , which depends on how often we meet and have a chance to talk to each other ",".  One of my friends , for example , once cancelled an appointment to play basketball with in order to watch the favorite television show "" Infinete Challenges "" "
976,6,7,Premise,Premise,none,".  This is not only about basketball , but also about our friendship , which depends on how often we meet and have a chance to talk to each other ","That is ,  watching television alone at home , my friend lost the opportunity to increase cohesion between us "
976,7,1,Premise,Claim,none,"That is ,  watching television alone at home , my friend lost the opportunity to increase cohesion between us ","To begin with ,  television shows make people forget what is really important "
976,7,2,Premise,Premise,none,"That is ,  watching television alone at home , my friend lost the opportunity to increase cohesion between us ",.  One who has favorite programs tends to be obessed with them when they are on air 
976,7,3,Premise,Premise,Support,"That is ,  watching television alone at home , my friend lost the opportunity to increase cohesion between us ","Thus ,  they cannot make appointment or go out with their family or friends at that time "
976,7,4,Premise,Premise,none,"That is ,  watching television alone at home , my friend lost the opportunity to increase cohesion between us ",since  they think the programs are so crucial to their lives 
976,7,5,Premise,Premise,none,"That is ,  watching television alone at home , my friend lost the opportunity to increase cohesion between us ",".  One of my friends , for example , once cancelled an appointment to play basketball with in order to watch the favorite television show "" Infinete Challenges "" "
976,7,6,Premise,Premise,none,"That is ,  watching television alone at home , my friend lost the opportunity to increase cohesion between us ",".  This is not only about basketball , but also about our friendship , which depends on how often we meet and have a chance to talk to each other "
977,1,2,Claim,Premise,none,"Moreover ,  even when people watch television together , there is no chance for them to have conversation in front of television ",.  Watching television program together is not that different from watching same program alone 
977,1,3,Claim,Premise,none,"Moreover ,  even when people watch television together , there is no chance for them to have conversation in front of television ","Thus ,  it is not good for them to watch television if they want to improve their sense of closeness "
977,1,4,Claim,Premise,none,"Moreover ,  even when people watch television together , there is no chance for them to have conversation in front of television ","To illustrate my point ,  it is reported that most of people don ' t converse with their family when they are watching television together "
977,1,5,Claim,Premise,none,"Moreover ,  even when people watch television together , there is no chance for them to have conversation in front of television ",.  It is natural they behave in that way 
977,1,6,Claim,Premise,none,"Moreover ,  even when people watch television together , there is no chance for them to have conversation in front of television ",because  television shows don ' t require any participation 
977,2,1,Premise,Claim,none,.  Watching television program together is not that different from watching same program alone ,"Moreover ,  even when people watch television together , there is no chance for them to have conversation in front of television "
977,2,3,Premise,Premise,Support,.  Watching television program together is not that different from watching same program alone ,"Thus ,  it is not good for them to watch television if they want to improve their sense of closeness "
977,2,4,Premise,Premise,none,.  Watching television program together is not that different from watching same program alone ,"To illustrate my point ,  it is reported that most of people don ' t converse with their family when they are watching television together "
977,2,5,Premise,Premise,none,.  Watching television program together is not that different from watching same program alone ,.  It is natural they behave in that way 
977,2,6,Premise,Premise,none,.  Watching television program together is not that different from watching same program alone ,because  television shows don ' t require any participation 
977,3,1,Premise,Claim,Support,"Thus ,  it is not good for them to watch television if they want to improve their sense of closeness ","Moreover ,  even when people watch television together , there is no chance for them to have conversation in front of television "
977,3,2,Premise,Premise,none,"Thus ,  it is not good for them to watch television if they want to improve their sense of closeness ",.  Watching television program together is not that different from watching same program alone 
977,3,4,Premise,Premise,none,"Thus ,  it is not good for them to watch television if they want to improve their sense of closeness ","To illustrate my point ,  it is reported that most of people don ' t converse with their family when they are watching television together "
977,3,5,Premise,Premise,none,"Thus ,  it is not good for them to watch television if they want to improve their sense of closeness ",.  It is natural they behave in that way 
977,3,6,Premise,Premise,none,"Thus ,  it is not good for them to watch television if they want to improve their sense of closeness ",because  television shows don ' t require any participation 
977,4,1,Premise,Claim,none,"To illustrate my point ,  it is reported that most of people don ' t converse with their family when they are watching television together ","Moreover ,  even when people watch television together , there is no chance for them to have conversation in front of television "
977,4,2,Premise,Premise,none,"To illustrate my point ,  it is reported that most of people don ' t converse with their family when they are watching television together ",.  Watching television program together is not that different from watching same program alone 
977,4,3,Premise,Premise,Support,"To illustrate my point ,  it is reported that most of people don ' t converse with their family when they are watching television together ","Thus ,  it is not good for them to watch television if they want to improve their sense of closeness "
977,4,5,Premise,Premise,none,"To illustrate my point ,  it is reported that most of people don ' t converse with their family when they are watching television together ",.  It is natural they behave in that way 
977,4,6,Premise,Premise,none,"To illustrate my point ,  it is reported that most of people don ' t converse with their family when they are watching television together ",because  television shows don ' t require any participation 
977,5,1,Premise,Claim,none,.  It is natural they behave in that way ,"Moreover ,  even when people watch television together , there is no chance for them to have conversation in front of television "
977,5,2,Premise,Premise,none,.  It is natural they behave in that way ,.  Watching television program together is not that different from watching same program alone 
977,5,3,Premise,Premise,Support,.  It is natural they behave in that way ,"Thus ,  it is not good for them to watch television if they want to improve their sense of closeness "
977,5,4,Premise,Premise,none,.  It is natural they behave in that way ,"To illustrate my point ,  it is reported that most of people don ' t converse with their family when they are watching television together "
977,5,6,Premise,Premise,none,.  It is natural they behave in that way ,because  television shows don ' t require any participation 
977,6,1,Premise,Claim,none,because  television shows don ' t require any participation ,"Moreover ,  even when people watch television together , there is no chance for them to have conversation in front of television "
977,6,2,Premise,Premise,none,because  television shows don ' t require any participation ,.  Watching television program together is not that different from watching same program alone 
977,6,3,Premise,Premise,none,because  television shows don ' t require any participation ,"Thus ,  it is not good for them to watch television if they want to improve their sense of closeness "
977,6,4,Premise,Premise,none,because  television shows don ' t require any participation ,"To illustrate my point ,  it is reported that most of people don ' t converse with their family when they are watching television together "
977,6,5,Premise,Premise,Support,because  television shows don ' t require any participation ,.  It is natural they behave in that way 
978,1,2,MajorClaim,Claim,none,"In conclusion , I firmly believe that  it is detrimental to communication among members in group , family or friends or whatever , to sit in front of television and just stare forward ",.  It is because television not only makes people be obsessed with it but also makes their mouth close 
978,2,1,Claim,MajorClaim,none,.  It is because television not only makes people be obsessed with it but also makes their mouth close ,"In conclusion , I firmly believe that  it is detrimental to communication among members in group , family or friends or whatever , to sit in front of television and just stare forward "
981,1,2,Premise,Claim,Support,"For one thing ,  making a quick decision means that it ' s not very thought out , and that it hasn ' t been checked from all its aspects ","Consequently ,  making quick decisions leads to probable bad results "
981,1,3,Premise,Premise,none,"For one thing ,  making a quick decision means that it ' s not very thought out , and that it hasn ' t been checked from all its aspects ","For example :  if someone decided to quit his job without really thinking about the alternative , or a plan B , he could end up being unemployed , because of his speedy decision "
981,2,1,Claim,Premise,none,"Consequently ,  making quick decisions leads to probable bad results ","For one thing ,  making a quick decision means that it ' s not very thought out , and that it hasn ' t been checked from all its aspects "
981,2,3,Claim,Premise,none,"Consequently ,  making quick decisions leads to probable bad results ","For example :  if someone decided to quit his job without really thinking about the alternative , or a plan B , he could end up being unemployed , because of his speedy decision "
981,3,1,Premise,Premise,none,"For example :  if someone decided to quit his job without really thinking about the alternative , or a plan B , he could end up being unemployed , because of his speedy decision ","For one thing ,  making a quick decision means that it ' s not very thought out , and that it hasn ' t been checked from all its aspects "
981,3,2,Premise,Claim,Support,"For example :  if someone decided to quit his job without really thinking about the alternative , or a plan B , he could end up being unemployed , because of his speedy decision ","Consequently ,  making quick decisions leads to probable bad results "
982,1,2,Claim,Premise,none,"In addition ,  making a rushed decision could also mean that the person is missing out on a potential opportunity ","In another word ,  if this person had waited and thought his decision through he wouldn ' t have missed out on the job opening in the same firm , but at a different position "
982,1,3,Claim,Premise,none,"In addition ,  making a rushed decision could also mean that the person is missing out on a potential opportunity ","Hence ,  he wouldn ' t have been unemployed "
982,2,1,Premise,Claim,none,"In another word ,  if this person had waited and thought his decision through he wouldn ' t have missed out on the job opening in the same firm , but at a different position ","In addition ,  making a rushed decision could also mean that the person is missing out on a potential opportunity "
982,2,3,Premise,Premise,Support,"In another word ,  if this person had waited and thought his decision through he wouldn ' t have missed out on the job opening in the same firm , but at a different position ","Hence ,  he wouldn ' t have been unemployed "
982,3,1,Premise,Claim,Support,"Hence ,  he wouldn ' t have been unemployed ","In addition ,  making a rushed decision could also mean that the person is missing out on a potential opportunity "
982,3,2,Premise,Premise,none,"Hence ,  he wouldn ' t have been unemployed ","In another word ,  if this person had waited and thought his decision through he wouldn ' t have missed out on the job opening in the same firm , but at a different position "
983,1,2,Claim,Premise,none,"Not to mention , that  hasty decisions , not only goes to waste , but also , could affect the entire life of the person ",".  To put it differently , is that after this person has quit his job and became unemployed , he can no longer pay his bills nor buy what he needs for his everyday needs "
983,1,3,Claim,Premise,none,"Not to mention , that  hasty decisions , not only goes to waste , but also , could affect the entire life of the person ",", thus ,  his life had taken a turn to the worst "
983,2,1,Premise,Claim,none,".  To put it differently , is that after this person has quit his job and became unemployed , he can no longer pay his bills nor buy what he needs for his everyday needs ","Not to mention , that  hasty decisions , not only goes to waste , but also , could affect the entire life of the person "
983,2,3,Premise,Premise,Support,".  To put it differently , is that after this person has quit his job and became unemployed , he can no longer pay his bills nor buy what he needs for his everyday needs ",", thus ,  his life had taken a turn to the worst "
983,3,1,Premise,Claim,Support,", thus ,  his life had taken a turn to the worst ","Not to mention , that  hasty decisions , not only goes to waste , but also , could affect the entire life of the person "
983,3,2,Premise,Premise,none,", thus ,  his life had taken a turn to the worst ",".  To put it differently , is that after this person has quit his job and became unemployed , he can no longer pay his bills nor buy what he needs for his everyday needs "
993,1,2,Premise,Claim,Support,"First of all ,  as parents are involved in the same environment ",",  they could thus support much more to their children , such as domain knowledge and industry - related information "
993,1,3,Premise,Premise,none,"First of all ,  as parents are involved in the same environment ","For example ,  my father is a software programmer , and he indeed teaches me a lot in programming and some computer knowledge "
993,1,4,Premise,Premise,none,"First of all ,  as parents are involved in the same environment ",".  Whenever I met a difficulty , I would reach him for consulting "
993,1,5,Premise,Premise,none,"First of all ,  as parents are involved in the same environment ",Because  he has many experiences 
993,1,6,Premise,Premise,none,"First of all ,  as parents are involved in the same environment ",",  I could save enormous time in finding solution "
993,1,7,Premise,Premise,none,"First of all ,  as parents are involved in the same environment ",.  This truly makes me more competitive than my colleagues 
993,1,8,Premise,Premise,none,"First of all ,  as parents are involved in the same environment ",".  If I worked in the different field from my father , I would have faced much difficulty than I do now "
993,2,1,Claim,Premise,none,",  they could thus support much more to their children , such as domain knowledge and industry - related information ","First of all ,  as parents are involved in the same environment "
993,2,3,Claim,Premise,none,",  they could thus support much more to their children , such as domain knowledge and industry - related information ","For example ,  my father is a software programmer , and he indeed teaches me a lot in programming and some computer knowledge "
993,2,4,Claim,Premise,none,",  they could thus support much more to their children , such as domain knowledge and industry - related information ",".  Whenever I met a difficulty , I would reach him for consulting "
993,2,5,Claim,Premise,none,",  they could thus support much more to their children , such as domain knowledge and industry - related information ",Because  he has many experiences 
993,2,6,Claim,Premise,none,",  they could thus support much more to their children , such as domain knowledge and industry - related information ",",  I could save enormous time in finding solution "
993,2,7,Claim,Premise,none,",  they could thus support much more to their children , such as domain knowledge and industry - related information ",.  This truly makes me more competitive than my colleagues 
993,2,8,Claim,Premise,none,",  they could thus support much more to their children , such as domain knowledge and industry - related information ",".  If I worked in the different field from my father , I would have faced much difficulty than I do now "
993,3,1,Premise,Premise,none,"For example ,  my father is a software programmer , and he indeed teaches me a lot in programming and some computer knowledge ","First of all ,  as parents are involved in the same environment "
993,3,2,Premise,Claim,Support,"For example ,  my father is a software programmer , and he indeed teaches me a lot in programming and some computer knowledge ",",  they could thus support much more to their children , such as domain knowledge and industry - related information "
993,3,4,Premise,Premise,none,"For example ,  my father is a software programmer , and he indeed teaches me a lot in programming and some computer knowledge ",".  Whenever I met a difficulty , I would reach him for consulting "
993,3,5,Premise,Premise,none,"For example ,  my father is a software programmer , and he indeed teaches me a lot in programming and some computer knowledge ",Because  he has many experiences 
993,3,6,Premise,Premise,none,"For example ,  my father is a software programmer , and he indeed teaches me a lot in programming and some computer knowledge ",",  I could save enormous time in finding solution "
993,3,7,Premise,Premise,none,"For example ,  my father is a software programmer , and he indeed teaches me a lot in programming and some computer knowledge ",.  This truly makes me more competitive than my colleagues 
993,3,8,Premise,Premise,none,"For example ,  my father is a software programmer , and he indeed teaches me a lot in programming and some computer knowledge ",".  If I worked in the different field from my father , I would have faced much difficulty than I do now "
993,4,1,Premise,Premise,none,".  Whenever I met a difficulty , I would reach him for consulting ","First of all ,  as parents are involved in the same environment "
993,4,2,Premise,Claim,Support,".  Whenever I met a difficulty , I would reach him for consulting ",",  they could thus support much more to their children , such as domain knowledge and industry - related information "
993,4,3,Premise,Premise,none,".  Whenever I met a difficulty , I would reach him for consulting ","For example ,  my father is a software programmer , and he indeed teaches me a lot in programming and some computer knowledge "
993,4,5,Premise,Premise,none,".  Whenever I met a difficulty , I would reach him for consulting ",Because  he has many experiences 
993,4,6,Premise,Premise,none,".  Whenever I met a difficulty , I would reach him for consulting ",",  I could save enormous time in finding solution "
993,4,7,Premise,Premise,none,".  Whenever I met a difficulty , I would reach him for consulting ",.  This truly makes me more competitive than my colleagues 
993,4,8,Premise,Premise,none,".  Whenever I met a difficulty , I would reach him for consulting ",".  If I worked in the different field from my father , I would have faced much difficulty than I do now "
993,5,1,Premise,Premise,none,Because  he has many experiences ,"First of all ,  as parents are involved in the same environment "
993,5,2,Premise,Claim,none,Because  he has many experiences ,",  they could thus support much more to their children , such as domain knowledge and industry - related information "
993,5,3,Premise,Premise,none,Because  he has many experiences ,"For example ,  my father is a software programmer , and he indeed teaches me a lot in programming and some computer knowledge "
993,5,4,Premise,Premise,none,Because  he has many experiences ,".  Whenever I met a difficulty , I would reach him for consulting "
993,5,6,Premise,Premise,Support,Because  he has many experiences ,",  I could save enormous time in finding solution "
993,5,7,Premise,Premise,none,Because  he has many experiences ,.  This truly makes me more competitive than my colleagues 
993,5,8,Premise,Premise,none,Because  he has many experiences ,".  If I worked in the different field from my father , I would have faced much difficulty than I do now "
993,6,1,Premise,Premise,none,",  I could save enormous time in finding solution ","First of all ,  as parents are involved in the same environment "
993,6,2,Premise,Claim,Support,",  I could save enormous time in finding solution ",",  they could thus support much more to their children , such as domain knowledge and industry - related information "
993,6,3,Premise,Premise,none,",  I could save enormous time in finding solution ","For example ,  my father is a software programmer , and he indeed teaches me a lot in programming and some computer knowledge "
993,6,4,Premise,Premise,none,",  I could save enormous time in finding solution ",".  Whenever I met a difficulty , I would reach him for consulting "
993,6,5,Premise,Premise,none,",  I could save enormous time in finding solution ",Because  he has many experiences 
993,6,7,Premise,Premise,none,",  I could save enormous time in finding solution ",.  This truly makes me more competitive than my colleagues 
993,6,8,Premise,Premise,none,",  I could save enormous time in finding solution ",".  If I worked in the different field from my father , I would have faced much difficulty than I do now "
993,7,1,Premise,Premise,none,.  This truly makes me more competitive than my colleagues ,"First of all ,  as parents are involved in the same environment "
993,7,2,Premise,Claim,Support,.  This truly makes me more competitive than my colleagues ,",  they could thus support much more to their children , such as domain knowledge and industry - related information "
993,7,3,Premise,Premise,none,.  This truly makes me more competitive than my colleagues ,"For example ,  my father is a software programmer , and he indeed teaches me a lot in programming and some computer knowledge "
993,7,4,Premise,Premise,none,.  This truly makes me more competitive than my colleagues ,".  Whenever I met a difficulty , I would reach him for consulting "
993,7,5,Premise,Premise,none,.  This truly makes me more competitive than my colleagues ,Because  he has many experiences 
993,7,6,Premise,Premise,none,.  This truly makes me more competitive than my colleagues ,",  I could save enormous time in finding solution "
993,7,8,Premise,Premise,none,.  This truly makes me more competitive than my colleagues ,".  If I worked in the different field from my father , I would have faced much difficulty than I do now "
993,8,1,Premise,Premise,none,".  If I worked in the different field from my father , I would have faced much difficulty than I do now ","First of all ,  as parents are involved in the same environment "
993,8,2,Premise,Claim,Support,".  If I worked in the different field from my father , I would have faced much difficulty than I do now ",",  they could thus support much more to their children , such as domain knowledge and industry - related information "
993,8,3,Premise,Premise,none,".  If I worked in the different field from my father , I would have faced much difficulty than I do now ","For example ,  my father is a software programmer , and he indeed teaches me a lot in programming and some computer knowledge "
993,8,4,Premise,Premise,none,".  If I worked in the different field from my father , I would have faced much difficulty than I do now ",".  Whenever I met a difficulty , I would reach him for consulting "
993,8,5,Premise,Premise,none,".  If I worked in the different field from my father , I would have faced much difficulty than I do now ",Because  he has many experiences 
993,8,6,Premise,Premise,none,".  If I worked in the different field from my father , I would have faced much difficulty than I do now ",",  I could save enormous time in finding solution "
993,8,7,Premise,Premise,none,".  If I worked in the different field from my father , I would have faced much difficulty than I do now ",.  This truly makes me more competitive than my colleagues 
994,1,2,Premise,Premise,Support,"Nevertheless , since  parents have worked in tens of years ",",  they have accumulated a rich network in a certain industry "
994,1,3,Premise,Claim,none,"Nevertheless , since  parents have worked in tens of years ",.  They have a deep insight in it and could provide much support to their children 
994,1,4,Premise,Premise,none,"Nevertheless , since  parents have worked in tens of years ","For instance ,  they know which company has better welfare or provides better education "
994,1,5,Premise,Premise,none,"Nevertheless , since  parents have worked in tens of years ","Moreover ,  their friends in the same industry can even help to write recommendation letters to some certain companies "
994,1,6,Premise,Premise,none,"Nevertheless , since  parents have worked in tens of years ",.  It is undoubted that a good recommendation letter is extraordinary important in this competitive society 
994,1,7,Premise,Premise,none,"Nevertheless , since  parents have worked in tens of years ",".  When others are still struggling in preparing their resume , one with a good recommendation letter has already passed the first stage in the interviewing process "
994,2,1,Premise,Premise,none,",  they have accumulated a rich network in a certain industry ","Nevertheless , since  parents have worked in tens of years "
994,2,3,Premise,Claim,Support,",  they have accumulated a rich network in a certain industry ",.  They have a deep insight in it and could provide much support to their children 
994,2,4,Premise,Premise,none,",  they have accumulated a rich network in a certain industry ","For instance ,  they know which company has better welfare or provides better education "
994,2,5,Premise,Premise,none,",  they have accumulated a rich network in a certain industry ","Moreover ,  their friends in the same industry can even help to write recommendation letters to some certain companies "
994,2,6,Premise,Premise,none,",  they have accumulated a rich network in a certain industry ",.  It is undoubted that a good recommendation letter is extraordinary important in this competitive society 
994,2,7,Premise,Premise,none,",  they have accumulated a rich network in a certain industry ",".  When others are still struggling in preparing their resume , one with a good recommendation letter has already passed the first stage in the interviewing process "
994,3,1,Claim,Premise,none,.  They have a deep insight in it and could provide much support to their children ,"Nevertheless , since  parents have worked in tens of years "
994,3,2,Claim,Premise,none,.  They have a deep insight in it and could provide much support to their children ,",  they have accumulated a rich network in a certain industry "
994,3,4,Claim,Premise,none,.  They have a deep insight in it and could provide much support to their children ,"For instance ,  they know which company has better welfare or provides better education "
994,3,5,Claim,Premise,none,.  They have a deep insight in it and could provide much support to their children ,"Moreover ,  their friends in the same industry can even help to write recommendation letters to some certain companies "
994,3,6,Claim,Premise,none,.  They have a deep insight in it and could provide much support to their children ,.  It is undoubted that a good recommendation letter is extraordinary important in this competitive society 
994,3,7,Claim,Premise,none,.  They have a deep insight in it and could provide much support to their children ,".  When others are still struggling in preparing their resume , one with a good recommendation letter has already passed the first stage in the interviewing process "
994,4,1,Premise,Premise,none,"For instance ,  they know which company has better welfare or provides better education ","Nevertheless , since  parents have worked in tens of years "
994,4,2,Premise,Premise,none,"For instance ,  they know which company has better welfare or provides better education ",",  they have accumulated a rich network in a certain industry "
